id,job_id,register_date,company,title,location,time_opened,link,applications,experience_level,job_type,role,sectors,description
11,3842322248,2024-03-03,Élin Duxus Consultoria,Estágio de Desenvolvedor JAVA,"São Paulo, SP",Há 3 dias,https://br.linkedin.com/jobs/view/est%C3%A1gio-de-desenvolvedor-java-at-%C3%A9lin-duxus-consultoria-3842322248?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=bS%2FNxz7gSYAKgyY%2FFB2cTg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,,Assistente,Tempo integral,Engenharia e Tecnologia da informação,Publicação na Internet,"Capacitar-se para desempenhar as funções de níveis superiores através do contato crescente com situações e sistemas relacionados ao desenvolvimento de aplicações. Conhecimento Linguagem Java, Spring, JPA / Hibernate, MySQL, HTML, CSS, Bootsrap, Jquery, Vraptor Diferenciais: Experiência Anterior, Testes Unitários (Junit), Conhecimento em Linux, Git, VueJs, Metodologia ágil (SCRUM), Oracle / SQL SERVER.BeneficiosFormação Acadêmica:Não informadoExperiênciaSalário:A combinarCargoEstágio na área de Programação JavaEmpresaÉlin Duxus ConsultoriaConsultoria na área de engenharia financeira.RamoInformática/ Tecnologia(FH)"
12,3631058064,2024-03-03,"ao3, uma marca do Grupo IOB",Banco de Talentos IOB (Profissional de desenvolvimento de Software),"São Paulo, SP",Há 8 meses,https://br.linkedin.com/jobs/view/banco-de-talentos-iob-profissional-de-desenvolvimento-de-software-at-ao3-uma-marca-do-grupo-iob-3631058064?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=LzmaTzfzjDHLX9RWpKAKlg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,,
13,3814725796,2024-03-03,H2 Club,Desenvolvedor Front-end,"São Paulo, SP",Há 1 mês,https://br.linkedin.com/jobs/view/desenvolvedor-front-end-at-h2-club-3814725796?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=csY8pViXl2fX0sxhBXHPAw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,,
14,3834442593,2024-03-03,Serasa Experian,Desenvolvedor(a) Backend Junior,"São Paulo, SP",Há 1 semana,https://br.linkedin.com/jobs/view/desenvolvedor-a-backend-junior-at-serasa-experian-3834442593?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=knSO%2BgoilEVYlN2Lg3bQfw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,,,,,,
15,3782277971,2024-03-03,Copafer Comercial Ltda,DESENVOLVEDOR FRONT END,"Mauá, SP",Há 3 meses,https://br.linkedin.com/jobs/view/desenvolvedor-front-end-at-copafer-comercial-ltda-3782277971?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=TW3ylx54dXN33Z9g3A3IEg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,,Assistente,Tempo integral,Engenharia e Tecnologia da informação,Atividades dos serviços de tecnologia da informação,"Responsabilidades e AtividadesDesenvolvimento e manutenção de soluções escaláveis para nossos produtos, visando a excelência técnica;Investigação de problemas e criação de soluções junto ao time de forma ágil;Realização de testes e melhorias contínuas de usabilidade, performance e alta disponibilidade dos serviços.Como Será Seu Dia a DiaEscrever código limpo, de fácil manutenção, utilizando as melhores práticas de desenvolvimento de software;Procurar sempre criar a melhor experiência de uso para o usuário final;Atuar como um team-player, comprometendo-se com os objetivos do time e trabalhando em harmonia com todos;Estar sempre crescendo e se desenvolvendo tecnicamente e profissionalmente;Participar de times geograficamente distribuídos.Do Que Você PrecisaTer habilidades em algoritmos e estruturas de dados;Conhecimento em engenharia de software, como princípios, boas práticas e padrões de arquitetura;Experiência com desenvolvimento de Aplicações Escaláveis;Vivência com algumas linguagens de programação, como: JavaScript, Node, React, Angular, Vue, Redux, JS Vanilla, etc;Prática com as ferramentas de versionamento (como GIT, SVN, etc.);Conhecimento em bancos de dados (MySQL, SQL, MongoDB, Oracle, etc.);Conhecimentos Que Te DestacamTer noções com alguma linguagem de programação Back End: Python, Golang, Java, Ruby, Elixir, Scala, Clojure, CC, C, etc.;RequisitosEnsino superior completo ou em andamento em Ciência da Computação, Engenharia da Computação, Análise e Desenvolvimento de Sistemas ou áreas afins de Tecnologia da Informação;"
16,3816180557,2024-03-03,SERI.E DESIGN,Desenvolvedor(a) Web (Banco de Talentos),"São Paulo, SP",Há 4 semanas,https://br.linkedin.com/jobs/view/desenvolvedor-a-web-banco-de-talentos-at-seri-e-design-3816180557?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=H5Fw7Ic4mU2Z3UCVnLQEgw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,Mais de 200 candidaturas,Assistente,Tempo integral,Engenharia e Tecnologia da informação,Serviços de design,"Description: Atribuições: Compreender e implementar as demandas / solicitações, suas particularidades e o layout proposto, utilizando-se das melhores práticas em HTML, CSS e JAVASCRIPT (e suas bibliotecas, principalmente React), além de linguagens como PHP, Laravel, Twig, Liquid, Scriban, Typescript etc; Garantir o cumprimento dos prazos de entrega previamente definidos; Comprometer-se com a excelente qualidade visual, desempenho, fluxo e funcionamento dos projetos nos diversos navegadores, dispositivos e tamanhos de tela (cross-browser e responsivo); Participar de reuniões, brainstorming e acompanhamento internos; Acompanhar, interagir e auxiliar a própria equipe e as outras equipes, nos canais da empresa.RequirementsEnsino Técnico ou Superior em Ciência da Computação, Análise e Desenvolvimento de Sistemas, Engenharia da Computação ou áreas afins (completo ou cursando);Experiência e domínio em HTML, CSS, Javascript e suas bibliotecas, principalmente React;Conhecimento aplicável em PHP, Liquid, Typescript, Twig;Conhecimento em Wordpress;Experiência como desenvolvedor(a) front-end, trabalhando em plataformas de e-commerce;Noções de SEO e UX;Habilidades para trabalhar em equipe.Desired SkillsConhecimento em Vtex IO;Conhecimento em Vue;Conhecimento em GA4 e GTM;Conhecimento em Docker."
17,3798753821,2024-03-03,Brivia | The Creative Smartech,Desenvolvedor(a) Software,"São Paulo, SP",Há 2 meses,https://br.linkedin.com/jobs/view/desenvolvedor-a-software-at-brivia-the-creative-smartech-3798753821?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=TvC00t9vT3Z245eNMc060Q%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,,Assistente,Tempo integral,Engenharia e Tecnologia da informação,Publicidade e propaganda,"Job DescriptionVaga para nosso BANCO DE TALENTOSProcuramos Desenvolvedor(a) Software, profissional que desenvolva novos projetos ou faz manutenção e melhoria de softwares ou aplicações web., especialista em programação.Somos inquietos, somos desbravadores e estamos em constante transformação.Por isso, estamos na busca constante de crescimentos do nosso time com profissionais inovadores, que desafiam os limites e estejam preparados para embarcar em uma cultura totalmente nômade.SOMOS NÔMADES, NOSSAS VAGAS SÃO PARA QUALQUER LUGAR!Seja qual for o seu gênero, orientação sexual, idade, raça, etnia, crença ou deficiência, todos são bem-vindos no nosso time.Responsibilities And Assignments Profissional especializado em linguagem de programação e segmento de atuação de mercado, como front, back, análise, engenharia, mobile, cloud, etc.  Programar, codificar e testar sistemas;  Executar a manutenção dos sistemas, fazendo eventuais correções necessárias, visando atender às necessidades dos usuários;  Desenvolver trabalhos de montagem, depuração e testes de programas, executando serviços de manutenção nos programas já desenvolvidos. Requirements And QualificationsFront end - linguagens de interface como HTML, CSS, Javascript, Angular, React, Vue.js , etc;Back end - linguagens de retaguarda como PHP, .NET, Java, Node.js , .NET Core, etc;Full Stack - desenvolvedor que atua tanto em back quanto em front, mas apenas em algumas linguagens;Mobile - desenvolve aplicativos para as lojas, com tecnologias nativas como Android e iOS, ou hibridas como iOnic, Xamarim, React Native, Flutter, etc;Muita vontade para desbravar.Additional InformationOs desbravadores tem:Horário flexível, aqui você é responsável por se organizar;Cultura ágil, aqui todos os desbravadores utilizam metodologias ágeis no dia a dia;No dress code, seja 100% você;Vale transporte;Vale refeição ou alimentação FLEX;Gympass;Plano odontológico Bradesco;Plano de saúde Amil;Seguro de vida Metlife;Bem estar psicológico gratuito;Brivia Academy, treinamentos para aperfeiçoamento;Bônus salarial;Programa de desenvolvimento de idiomas;Parceria e descontos em Universidades;Associação e descontos na ANAMID;E o melhor de todos: trabalhe de onde você quiser, somos nômades e estamos 100% em home office!SOMOS UM TIME INQUIETO E QUESTIONADOREstamos entre as melhores agências para se trabalhar no Brasil!Na Brivia, você precisa estar com a mente e o passaporte sempre abertos. Afinal, nós vamos onde nossos clientes, seus problemas e nossas soluções nos levam.Sim, temos sedes no Brasil, na America Latina e na Europa, mas acreditamos no trabalho remoto. Temos b.a.s.e em 4 estados brasileiros, mas com profissionais espalhados por mais de 10 estados. Possuímos um escritório estratégico em Lisboa, Portugal, além de escritórios no Chile, Argentina e Colômbia. Mas não temos endereço fixo. Acreditamos no trabalho remoto e na autonomia profissional para tomar decisões em busca de novos resultados. Estamos em todos os lugares!Buscamos sempre ter entre nós pessoas realizadas e valorizadas e nos esforçamos todos os dias para fazer da Brivia um lugar próspero e rico em possibilidades.Se identifica? Vem pra Brivia, vem desbravar o Digital Branding com a gente and be nômade!"
18,3823922078,2024-03-03,Before,Desenvolvedor,Greater São Paulo Area,Há 2 semanas,https://br.linkedin.com/jobs/view/desenvolvedor-at-before-3823922078?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=BxHww6uBQxkSc%2FrTmCd7PQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,,Assistente,Tempo integral,Engenharia e Tecnologia da informação,"Tecnologia, Informação e Internet","Como desenvolvedor back-End senior, você será responsável por garantir a funcionalidade e melhoria das aplicações.Em muitos casos, trabalhará com outras equipes para integrar sistemas e solucionar problemas.Espera-Se que você tenha uma experiência sólida e habilidades de programação avançadas."
19,3838157445,2024-03-03,Synergie Consulting,Desenvolvedor Full Stack JR,Greater São Paulo Area,Há 3 dias,https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-jr-at-synergie-consulting-3838157445?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=JYSyBaG0cKQvT3ode9CrRQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,,Não aplicável,Tempo integral,Tecnologia da informação,Tecnologia da informação e serviços,"O QUE BUSCAMOS?Somos movidos por grandes desafios, logo, buscamos pessoas que amem aprender constantemente, que sonhem grande e que tenham muita vontade em nos ajudar a transformar e crescer.Estamos expandindo nossos horizontes e por isso procuramos pessoas que amem tecnologia, que sejam fascinadas por aprender coisas novas e que queiram fazer parte do nosso time!O QUE ACHOU? VAMOS JUNTOS NESSA?CASO SEJA APROVADO(A), AS SUAS PRINCIPAIS RESPONSABILIDADES SERÃO: Codificar os programas de acordo com o que for definido pela área, utilizando para isso os conceitos de lógica de programação; Desenvolver sistemas e aplicações, determinando interface gráfica, critérios ergonômicos de navegação, montagem da estrutura de banco de dados e codificação de programas; Documentar manter a atualização de toda a estrutura desenvolvida do sistema e aplicações, visando a atualização de todos os envolvidos no desenvolvimento; Efetuar o desenvolvimento da interface gráficas, montando estrutura de banco de dados, codificando programas, provendo sistemas de rotinas de segurança, compilando programas, efetuando testes, gerando aplicativos para instalação e gerenciamento de sistemas; Executar a manutenção dos sistemas, fazendo correções necessárias e visando atender às necessidades dos usuários; Executar serviços de manutenção nos programas já desenvolvidos; Garantir que a manutenção e criação dos aplicativos estejam em perfeitas condições de uso, bem como, dentro de prazos, qualidade e custos; Implantar o sistema e aplicações, efetuando a instalação do programa e os devidos testes, garantindo a funcionalidade dos sistemas e aplicação; Melhorar a interface com o usuário, visando o aperfeiçoamento e otimização dos softwares; Monitorar o desempenho e performance dos sistemas e aplicações desenvolvidas, oferecendo o suporte técnico quando necessários; Projetar o sistema e aplicação, através das informações fornecidas pela área de análise e arquitetura de sistemas, desenvolvendo o layout de telas e relatórios, definindo os critérios ergonômicos, de navegação, interface de comunicação e interatividade, elaborando os croquis e desenhos para a geração do programa, modelando a estrutura do banco de dados; Projetar o sistema e aplicação, coletando dados necessários para o desenvolvimento do projeto, desenvolvendo layout de telas e relatórios, elaborando a estrutura física, lógica e gráfica, definindo a interface de comunicação e interatividade, elaborando croquis e desenhos dos sistemas e aplicações e modelando a estrutura de banco de dados. Realizar a manutenção de sistemas e aplicações, alterando sistemas e aplicações, estrutura de armazenamento de dados, atualizando informações gráficas e textuais, convertendo sistemas e aplicações para outras linguagens ou plataformas; Realizar atividades motivacionais sempre que necessário ou que sentir vontade; Realizar e garantir o bom relacionamento com os clientes fazendo todas as etapas do processo; Realizar os treinamentos demandados à título de formação, reciclagem ou melhorias tais como: treinamentos técnicos, produtos, UCS, comportamentais, de processos e procedimentos dentre outros; Seguir as políticas e diretrizes organizacionais; Seguir os recursos de trabalho, tais como metodologias de desenvolvimento de sistemas, linguagem de programação e ferramentas de desenvolvimento; Selecionar recursos de trabalho, tais como: metodologias de desenvolvimento de sistemas, linguagem de programação e ferramentas de desenvolvimento; Ser multiplicador de conhecimento dos produtos Senior para os demais; Ser responsável pelo domínio das linguagens e lógicas de programação; Ter bons argumentos e soluções para cada dúvida ou necessidades dos colaboradores ou clientes; Ter o domínio das linguagens e lógicas de programação;PRÉ-REQUISITOS: Graduação completa em Análise e Desenvolvimento de sistemas, Processamento de Dados ou similares;Experiência anterior como Programador de sistema ERP; Conhecimentos intermediários: PHP, Java, Phyton;Conhecimentos em Web Services e Integrações;Conhecimentos em SQL: Updates, Selects, Regras, criação view;Conhecimentos em Programação Orientada a objetoDESEJÁVEL: Conhecer a linguagem LSP da Sênior Sistemas;DIFERENCIAL:Experiência com programação em Selenium / VBA;Conhecimento com rotinas de RH/DP: Folha, Ponto, Benefícios, dentre outros."
20,3813908653,2024-03-03,Élin Duxus Consultoria,Estágio de Desenvolvedor JAVA,Greater São Paulo Area,Há 1 mês,https://br.linkedin.com/jobs/view/est%C3%A1gio-de-desenvolvedor-java-at-%C3%A9lin-duxus-consultoria-3813908653?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=24rsMYMfutuzEIh4Zycurg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,,Assistente,Tempo integral,Engenharia e Tecnologia da informação,Treinamento e suporte em tecnologia da informação,"Capacitar-se para desempenhar as funções de níveis superiores através do contato crescente com situações e sistemas relacionados ao desenvolvimento de aplicações. Conhecimento Linguagem Java, Spring, JPA / Hibernate, MySQL, HTML, CSS, Bootsrap, Jquery, VraptorDiferenciais: Experiência Anterior, Testes Unitários (Junit), Conhecimento em Linux, Git, VueJs, Metodologia ágil (SCRUM), Oracle / SQL SERVER."
21,3841233945,2024-03-03,Mega,Desenvolvedor,Greater São Paulo Area,Há 12 horas,https://br.linkedin.com/jobs/view/desenvolvedor-at-mega-3841233945?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=h1DBsoDNl81%2F6MnQ3uKsnA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,Seja um dos 25 primeiros a se candidatar,Assistente,Tempo integral,Engenharia e Tecnologia da informação,"Tecnologia, Informação e Internet","experiência em práticas e implementação de devops.experiência na implementação e suporte de infraestruturas e serviços aws.Conhecimento dos principais serviços e conceitos da aws (ec2.Elb.Rds.Route53.S3).experiência com plataforma.Ci/cd.Gitlab ou relacionadas.experiência comprovada em desenvolvimento de software, metodologias sql e agile.Gerenciamento de servidores de integração contínua.experiência com desenvolvimento e testes automatizados.Compreensão de microsserviços e arquitetura de aplicativos distribuídos."
22,3826633381,2024-03-03,Deloitte,Desenvolvedor (a) Java Júnior - Brasil,"São Paulo, SP",Há 13 horas,https://br.linkedin.com/jobs/view/desenvolvedor-a-java-j%C3%BAnior-brasil-at-deloitte-3826633381?refId=33J51BsMhVmFlTJUQJpPTw%3D%3D&trackingId=hg1uPyJ2NK8KDRrxyslc4A%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,Mais de 200 candidaturas,Assistente,Tempo integral,Engenharia e Tecnologia da informação,Atividades de consultoria em gestão empresarial,"DescriptionNa Deloitte, buscamos pessoas que queiram gerar impactos positivos todos os dias. Impulsionamos talentos para que possam se desenvolver em um ambiente colaborativo, com times diversos e que tragam energia, empoderamento, interação e conexões. O nosso crescimento é exponencial porque os talentos que recrutamos possuem os nossos valores em suas essências.Liderar o caminho, fomentar a inclusão, colaborar para mensurar impactos, servir com integridade e cuidar uns dos outros são pontos essenciais e inegociáveis para fortalecer ainda mais o nosso propósito.Você terá a oportunidade de evoluir sua carreira na maior organização de serviços profissionais do mundo atuando como Desenvolvedor Mulesoft no time da Consultoria Empresarial, em Core Business Operations, que busca incluir proposição de valor do time, de maneira incluir valores e traços comportamentais. Na sua rotina, você irá Interpretação e levantamento de requisitos para desenvolver serviços/integrações de Mule, integração e prática das melhores práticas de arquitetura MuleSoft. Implementação do desenvolvimento de múltiplos serviços de interface para conectar serviços web SOAP e REST internos e externos. Desenvolvimento, construção, implantação e teste de aplicativos/APIs Mulesoft (API de experiência, API de processo e APIs de sistema).Acreditamos na força dos talentos que preparamos. Eles transformam de fato, impactam organizações, impulsionam mais talentos e criam oportunidades. Que tal fazer parte da maior organização de serviços profissionais do mundo? Escolha seu impacto.RequirementsExperiência jr em Mulesoft ou interesse em desenvolver-se na atuação dessa plataformaBenefitsDesenvolvimento profissionalÉ claro que cuidaríamos do seu desenvolvimento aqui na Deloitte! Queremos que você alcance seus objetivos profissionais e pessoais e, por isso, contamos com Universidade Corporativa, acesso a plataformas online de aprendizado, plataforma de idiomas com mais de 7.500 conteúdos e cerca de 60 cursos divididos por nível, área de atuação, habilidades profissionais e interesses, e até uma plataforma que reúne diversas instituições de ensino, fornecendo descontos exclusivos para profissionais Deloitte e seus dependentes.Além disso, oferecemos um plano de carreira estruturado, com mentoria de profissionais da Deloitte por meio de um(a) coach, que poderá ouvir seus desafios e apoiar para que consiga evoluir tanto com habilidades técnicas, quanto com habilidades comportamentais com base na própria experiência. É ótimo ter uma pessoa mentora, não é mesmo?Cuidados com o seu bem-estarAqui na Deloitte, acreditamos que saúde e bem-estar não são apenas projetos, e sim uma mudança de cultura. Queremos que você coloque em prática todo o seu talento e desenvolva uma carreira de sucesso com a gente, com equilíbrio entre Mente, Corpo e Propósito. Para isso, contamos com mais de 30 benefícios, como: Serviço de telemedicina para que você consiga fazer uma pré-avaliação sem precisar sair de casa!Family Strategy: programa destinados à profissionais gestantes e futuros papais que terão todo apoio possível neste momento tão especialGympass para colocar os exercícios físicos em diaDia de folga no mês do seu aniversário, para celebrar uma das pessoas mais importantes de sua vidaCanal de apoio psicológicoe Serviço Social (Mais) BenefíciosAssistência médica e odontológica! Para que você faça check-ups e cuide de você, em primeiro lugar*Participação nos lucros. Afinal, sem os nossos talentos, não poderíamos crescer exponencialmenteAuxílio-internet, para apoiar no trabalho em modelo híbridoSeguro de vida*Vale refeição / alimentação*Pacote de benefícios flexíveis: você receberá pontos e poderá distribui-los entre as opções que melhor se adequam às suas necessidades de acordo com as regras do programa.Oportunidade de fazer parte de uma cultura inclusivaVocê pode ser quem realmente é com oportunidade igual de crescimento. Para reforçar esse compromisso, desenvolvemos a estratégia global ALL IN com os 8 pilares – Origens, Jovem Aprendiz, STEM, Delas, LGBT+, Inclui, No Borders e Geração 50+. Destacamos que todas as nossas vagas estão abertas ao público PcD. Esperamos você neste time!"
